0x0000,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002a,0x002b,0x002c,0x002d,0x002e,0x002f,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003a,0x003b,0x003c,0x003d,0x003e,0x003f,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004a,0x004b,0x004c,0x004d,0x004e,0x004f,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005a,0x005b,0x005c,0x005d,0x005e,0x005f,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006a,0x006b,0x006c,0x006d,0x006e,0x006f,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007a,0x007b,0x007c,0x007d,0x007e
0x0035,2.3533,2.3439,7.0330,2.3547,7.0379,6.1200,5.0315,3.4222,6.7933,1.3299,12.4670,4.0686,12.3812,3.7702,2.2301,1.4990,5.6332,2.8924,0.4606,16.4969,0.0000,0.1943,4.1481,0.3622,0.2823,4.2123,1.8988,4.1870,7.1874,6.0896,3.6386,18.5849,3.9945,0.7399,2.0787,1.3026,1.4221,1.0750,1.3548,3.1516,2.2335,4.3144,6.3833,2.7940,10.2794,2.1797,2.7011,3.2675,3.3921,1.6372,0.0964,9.7882,2.5915,8.3995,16.7153,9.6453,3.3589,5.1204,5.0497,1.5398,3.6655,5.0103,11.2758,2.9609,0.7791,2.5578,1.5232,2.0765,1.5782,1.6928,1.3772,2.5437,2.2747,4.2722,3.4645,2.1839,20.0507,1.8475,0.7330,2.1592,3.3327,1.7916,0.1680,2.3588,1.1212,6.0208,8.6434,2.2680,1.4515,2.8658,7.6092,3.6721,7.2596,10.0710
0x0036,3.3139,1.5955,6.5153,2.3212,9.6363,1.9248,9.5003,2.5517,3.9097,1.3516,8.2005,4.9671,2.6160,3.8463,2.4640,0.1578,5.6800,4.0669,1.0611,12.3254,0.1943,0.0000,6.3478,0.1202,0.7619,1.6984,1.2139,3.4430,7.0059,10.4160,6.9614,13.1374,2.4401,0.2826,2.2337,2.4229,1.5142,2.9894,2.4438,3.6347,1.8754,11.3294,5.1311,2.2798,6.7122,2.4303,2.1384,6.5511,6.4561,1.0567,0.3568,8.5100,2.4105,7.0213,24.8847,14.4182,6.9926,10.8522,6.1649,5.0540,2.6796,4.5830,8.9843,5.2151,1.1873,5.3948,0.4231,1.0453,0.7357,1.9605,1.1583,10.7151,3.5257,6.3298,8.1118,2.7195,11.1284,1.1309,0.4129,2.6622,6.1955,5.0158,0.2115,3.0103,2.4382,7.5280,3.6321,7.3319,4.6690,3.3007,6.7894,4.8168,13.5300,11.1824
0x0037,4.4513,4.7311,21.7854,12.3705,51.5377,26.5822,3.1049,11.4166,0.3397,2.2586,20.0919,1.7819,0.8283,4.8969,5.9554,2.9062,11.0583,2.0602,3.0117,20.9710,4.1481,6.3478,0.0000,13.6167,5.8630,3.1334,2.9602,15.6658,4.3433,0.8372,0.0771,47.7393,33.8400,20.3302,14.5051,15.1448,14.0565,4.1837,20.3584,21.9476,1.2046,4.9135,30.9686,29.5547,47.5569,29.7647,16.3977,2.2222,30.2414,18.0781,12.5261,0.5899,11.2946,6.7030,25.4371,19.0622,1.9873,29.2711,4.4442,2.9449,1.9033,5.5259,2.0427,2.7065,1.9912,11.9101,4.5784,11.6155,3.1444,4.4186,3.1403,10.8050,5.2623,2.8630,11.9106,3.2237,34.0429,5.6816,5.1035,11.5605,10.3260,1.4556,9.6964,9.3402,5.7906,1.1058,15.1850,3.3197,0.3571,5.5420,33.3342,4.6098,3.0194,19.7074
0x0038,3.0373,4.1306,4.0869,3.6145,8.4807,2.6673,2.4826,2.7010,3.3234,0.7439,6.4735,2.5904,4.5428,5.6815,1.1832,0.6476,5.5813,1.3820,0.9381,13.9840,0.3622,0.1202,13.6167,0.0000,0.6174,1.7848,1.0264,3.0816,5.4224,2.5934,4.4662,11.9952,2.1050,0.0772,2.2509,0.9296,1.0682,1.0869,3.4819,3.0107,1.9373,7.9356,3.4739,1.2309,3.5413,2.2554,1.3673,4.9817,4.8266,0.6360,0.6974,8.3727,2.0360,3.4449,23.5196,6.3351,3.7228,2.3394,3.5750,1.2501,3.3235,8.7471,5.6927,1.2336,0.1074,1.1032,0.4173,1.2462,0.2235,6.0088,0.7687,1.1794,1.8703,6.1333,3.6315,1.3691,12.0141,0.4055,0.4609,3.2508,0.7229,3.4443,0.2532,0.9875,0.4847,1.0215,1.7570,2.9996,1.6832,1.5692,15.0934,5.3188,5.6170,12.1893
0x0039,2.8012,3.4152,7.5336,5.4931,9.3066,1.6920,8.2675,6.5456,6.3519,1.0256,5.9823,8.3876,9.1339,1.8861,2.3718,0.7898,10.9950,1.1726,0.3943,20.8420,0.2823,0.7619,5.8630,0.6174,0.0000,1.5632,2.3524,7.5655,6.4108,1.8690,2.4443,22.6053,3.8071,0.6168,5.8555,2.2764,4.0073,1.4076,4.8915,5.1722,2.4989,4.0463,10.9518,5.1288,3.7482,2.2247,3.5403,1.3454,5.7840,3.4658,0.2523,8.1449,2.6256,3.5757,25.0163,19.3723,8.4748,10.9204,4.7052,3.1134,8.2527,9.5748,6.1637,9.2915,1.4537,4.3584,1.1823,3.8142,2.4683,5.6841,0.2428,2.4310,2.4795,9.8105,6.9780,5.0348,14.5041,0.7721,0.4529,0.9855,5.0895,2.9095,0.4664,2.5556,1.6839,2.2949,2.2702,9.3561,2.1683,3.5279,12.2075,8.4150,15.5291,8.8741
0x003a,1.0791,20.5744,5.2104,4.0079,6.2452,4.1273,92.0782,0.6995,1.4156,10.9057,4.4209,197.7606,70.4282,42.7965,0.9792,3.4930,2.1502,1.1537,1.2277,6.2394,4.2123,1.6984,3.1334,1.7848,1.5632,0.0000,0.1784,132.4190,159.1857,179.9419,55.2486,1482.7512,3.8891,2.1430,3.2617,4.5716,1.6736,4.8105,3.4183,1.6430,0.6648,1.4175,5.6608,2.9918,3.2469,4.3321,4.9315,4.4231,5.6546,3.3512,2.3653,4.7556,2.9941,7.2417,2.9802,3.6104,3.6584,1.7355,47.1183,30.7952,50.3890,266.2248,181.3660,13.5139,3.2169,6.0592,1.3466,5.7218,2.8939,2.3996,6.0019,3.7124,0.4882,2.6235,3.4047,1.6462,3.4255,5.8846,3.6955,3.2296,3.0783,2.7320,1.6365,2.8014,3.5443,5.9637,6.7078,4.2534,1.7564,1.6607,112.3272,21.2499,140.1107,87.3857
0x003b,0.8810,37.4853,4.2322,1.8371,2.9837,3.1455,377.0944,1.0647,0.5049,19.5841,6.7957,601.4315,303.1411,610.4956,0.4493,3.7555,1.1577,1.4358,1.4336,2.8438,1.8988,1.2139,2.9602,1.0264,2.3524,0.1784,0.0000,119.8616,181.1640,102.4221,16.6543,526.8276,8.2712,1.9828,1.6082,3.3659,1.6576,7.2189,2.4431,0.5649,0.3857,0.5290,4.4673,3.8480,10.5664,2.8043,3.0506,8.0426,1.7997,3.6986,1.6239,5.1162,4.8382,7.0894,4.0042,1.2869,2.3734,2.6502,22.4228,17.4064,10.2695,50.2308,117.6513,5.4108,3.9930,4.2668,2.5013,1.6974,2.5855,1.7002,2.9782,4.6825,0.2283,0.6525,5.9240,0.2601,3.6508,6.8139,5.3250,5.5633,3.6234,2.9548,2.4079,5.3957,5.1909,15.9340,13.6765,3.8450,3.0120,3.4671,61.9776,4.1945,34.6585,171.5648
0x003c,68.5914,162.6514,10.4854,7.4083,4.4161,4.1393,4971.5576,2.9191,30.1747,22.3353,27.5943,3460.2151,5045.6543,21748.1191,33.5869,5.3615,6.5120,2.5897,9.8283,4.7744,4.1870,3.4430,15.6658,3.0816,7.5655,132.4190,119.8616,0.0000,2.8723,48.5488,7.5100,73.1422,3.4743,4.1017,3.1887,4.6864,3.9681,5.5318,2.2144,3.1158,45.9893,26.2487,2.1586,1.6779,1.7882,4.6638,2.2687,8.9226,3.6817,3.7791,6.8027,7.6324,1.6660,2.8589,2.5833,7.0774,4.7337,4.4998,13.9561,19.0555,27.8201,2.9331,2.5065,3.1978,7.0249,9.1925,1.5824,2.3021,2.1793,11.6164,4.5511,4.2693,58.6259,55.7990,16.8683,59.4466,2.6510,5.5721,4.7376,5.6761,2.0154,35.5592,13.7813,4.4365,5.2752,5.7060,9.0486,5.9364,4.2285,6.0815,10.6577,28.1422,68.5957,5.9282
0x003d,52.4269,78.5187,5.3848,7.6001,4.3713,2.0753,792.4968,54.8896,39.1772,11.1495,33.6262,899.8288,1313.0911,6759.8867,50.0010,4.9390,6.1149,2.5470,5.8132,15.2037,7.1874,7.0059,4.3433,5.4224,6.4108,159.1857,181.1640,2.8723,0.0000,16.0383,38.6188,116.6107,7.5885,2.5344,0.9476,2.5502,4.8706,3.4558,1.5829,2.8443,41.9449,16.2000,3.3453,24.7098,3.9954,1.3389,2.2796,9.0629,3.0309,2.3329,2.4962,5.4500,2.4288,3.7212,2.4742,3.0483,11.0229,1.3846,111.4682,141.3467,145.3661,4.3971,4.6510,9.4559,2.6449,4.0120,3.7889,5.5945,4.6521,31.3200,4.2094,2.4408,48.0470,20.4605,5.1442,53.2565,1.0210,3.0235,2.6405,3.4541,3.6657,19.5192,8.7328,12.6130,2.6324,8.9381,3.1367,2.0723,7.6075,1.1864,170.0733,156.2431,190.4853,7.8196
0x003e,54.6595,134.0325,10.8042,4.9232,3.0422,4.2919,4684.1934,26.8971,7.7186,20.6877,25.0403,4854.3560,2956.9817,21842.4980,39.1055,3.4878,2.9307,8.2072,3.0583,12.9985,6.0896,10.4160,0.8372,2.5934,1.8690,179.9419,102.4221,48.5488,16.0383,0.0000,4.9432,72.7836,3.2087,2.9035,2.6019,2.9716,12.3554,5.2102,3.5986,3.3594,46.2849,12.3483,3.6446,3.2440,4.5076,2.8545,2.5026,4.4852,5.1458,3.2077,4.9423,5.3646,3.2872,4.9507,2.9966,2.7929,3.4429,3.0618,20.7265,17.5809,12.3024,1.9999,1.1044,2.9588,4.5314,1.6235,11.6042,7.4968,21.2371,20.9398,6.6187,3.4299,52.0642,28.9965,5.0925,65.7435,2.1670,2.4290,4.9305,1.9110,10.4135,39.4479,5.5008,12.8873,4.6929,7.9645,5.1643,1.9047,2.7526,7.9601,63.2923,30.0435,14.5845,9.3765
0x003f,5.4842,105.2824,5.4390,2.9562,4.9163,2.7066,2131.9558,13.1727,3.5654,14.7173,9.7924,3089.5356,2881.6743,10931.8184,5.0629,2.0510,3.2913,0.5717,0.9710,10.1160,3.6386,6.9614,0.0771,4.4662,2.4443,55.2486,16.6543,7.5100,38.6188,4.9432,0.0000,73.4106,7.6066,2.4164,1.2538,0.9564,1.3940,2.8994,4.2427,1.7817,15.8308,13.0076,6.4611,14.5831,8.8267,4.9100,2.9446,0.5478,1.1646,0.6603,5.0656,1.0774,4.0034,2.5168,3.0856,2.3061,0.6904,0.5373,9.9567,2.5255,2.6927,12.5582,9.7498,1.8665,4.3289,4.7593,3.3120,1.9416,3.2877,2.5835,0.9745,3.8535,3.2974,3.4942,2.9719,13.0210,5.3787,3.1516,4.9237,1.2858,3.2994,6.8502,12.8700,2.8705,6.2171,1.2359,12.6462,4.5051,0.4792,3.3192,27.8492,5.7007,3.0959,23.4046
0x0040,209.7872,1580.6338,15.3992,23.1452,4.2482,8.8259,20940.8828,71.0062,86.2502,315.3580,134.0952,14996.4404,11660.5000,80406.9609,82.4175,8.3495,57.8712,19.1769,15.8224,41.5189,18.5849,13.1374,47.7393,11.9952,22.6053,1482.7512,526.8276,73.1422,116.6107,72.7836,73.4106,0.0000,39.2136,21.5976,6.1752,5.5814,9.2082,46.4761,6.0809,18.7519,197.0227,81.6416,13.4338,66.0222,5.6195,6.4071,2.9787,36.7586,4.0332,14.1923,8.6813,63.8602,6.3897,29.7810,4.8425,15.9855,71.4675,9.7893,2.3767,1.5135,2.7892,2.1266,3.1157,3.5030,40.9334,17.4324,52.5106,15.2481,33.6198,122.2300,8.5102,22.9698,201.5664,61.4156,17.6367,205.1476,8.0655,37.7677,21.7402,10.1339,9.6890,293.7850,44.9676,79.2456,25.3600,102.5217,21.8644,32.4952,43.0502,55.0679,3.6740,1.6565,4.1610,3.6901
0x0041,4.6585,5.4135,8.1413,10.4147,16.8009,7.0120,0.6046,2.5381,7.9630,0.7426,14.5332,1.4417,5.7625,4.0452,3.0103,5.4367,14.6024,2.8144,5.4209,5.1611,3.9945,2.4401,33.8400,2.1050,3.8071,3.8891,8.2712,3.4743,7.5885,3.2087,7.6066,39.2136,0.0000,2.9169,9.1033,5.7018,3.6034,4.8991,5.6241,4.4957,4.6100,14.6676,2.3889,1.0964,16.3715,6.6863,7.2892,4.9047,14.1632,0.6889,4.5978,30.2389,9.8433,20.9607,33.3547,11.9548,36.8415,10.5388,4.6997,4.3497,12.5526,2.6468,6.0924,3.7612,4.9107,1.9373,9.2929,4.1520,9.9966,57.9498,12.3588,1.0247,141.9483,34.1635,3.9283,56.8762,3.4190,1.5564,9.8066,7.9602,7.0962,138.0020,11.2177,38.0469,14.7738,69.9717,3.4039,11.2007,37.0145,9.5331,7.5459,6.3906,8.2190,7.0964
0x0042,3.1334,4.6588,4.3693,5.4031,5.7123,3.9614,3.9199,2.9819,4.3185,1.0256,16.2659,6.5287,4.6189,1.9244,2.4630,0.3537,6.2959,2.1118,0.2760,32.8149,0.7399,0.2826,20.3302,0.0772,0.6168,2.1430,1.9828,4.1017,2.5344,2.9035,2.4164,21.5976,2.9169,0.0000,1.2102,1.8616,1.2503,0.9133,2.1801,0.9530,2.9338,16.2889,1.4763,0.7393,2.0458,0.9575,0.8158,2.3211,1.6940,0.3119,0.2427,8.2621,0.9351,4.1392,7.6361,5.3287,4.7456,3.1976,6.0360,1.9162,8.0367,2.7086,2.8825,2.6291,1.0044,1.3533,5.2865,0.9822,2.0244,29.9078,0.8111,0.9686,32.3215,26.0168,2.2562,34.2268,4.1801,2.2409,0.8412,1.2642,6.0644,97.3391,1.1804,15.9633,6.7737,20.4296,7.6949,10.3067,4.6197,7.5774,8.8791,6.1335,6.4279,19.8462
0x0043,2.1556,5.6919,2.2605,2.6755,3.6336,2.4361,4.9994,1.9732,1.7775,1.9980,6.6720,3.0428,2.8147,2.2457,1.3468,1.2106,5.7205,2.1711,3.5844,10.3929,2.0787,2.2337,14.5051,2.2509,5.8555,3.2617,1.6082,3.1887,0.9476,2.6019,1.2538,6.1752,9.1033,1.2102,0.0000,0.6537,0.8351,1.9882,0.8599,2.7910,2.3415,3.6508,3.3139,1.3705,3.2336,3.3140,0.2539,4.8019,1.8498,0.7411,1.2469,5.7299,1.0518,5.2935,6.8378,2.4014,4.0137,2.1327,4.3498,1.5822,3.3124,5.7185,2.4974,2.2761,3.9356,3.8941,0.0812,1.9727,2.9680,31.4003,1.2378,6.6585,31.5605,14.5527,9.8540,33.3355,3.1794,9.2851,1.0290,3.7112,3.4161,197.7786,8.1585,21.8317,2.6784,24.5450,5.9458,7.9545,10.7492,6.3692,8.2666,1.3529,8.0188,5.5995
0x0044,3.6662,5.7570,2.5258,2.1259,2.3066,2.2707,1.8451,2.2788,5.7844,0.9993,5.4125,1.2258,1.4728,1.4904,0.9953,0.4604,9.2905,4.1233,2.1114,20.4967,1.3026,2.4229,15.1448,0.9296,2.2764,4.5716,3.3659,4.6864,2.5502,2.9716,0.9564,5.5814,5.7018,1.8616,0.6537,0.0000,1.2254,2.1918,1.8043,1.4681,1.8192,6.8805,1.9288,1.9683,2.1044,0.6905,0.1060,1.0368,0.2964,1.5157,0.6516,4.7768,0.6265,3.5044,4.8972,2.8631,3.1969,1.9182,3.2451,1.1732,4.7536,3.8672,2.9197,5.3479,12.8017,1.2089,6.0133,5.3967,4.2179,29.8159,3.2426,4.3158,50.8324,29.6078,4.5733,39.4736,4.8370,3.9241,1.0558,3.1711,8.5273,106.0468,7.0084,38.7250,3.7661,33.2475,3.6451,10.7924,14.9117,7.8013,15.2377,3.2311,4.1482,2.0028
0x0045,3.7741,1.1313,8.2722,3.1068,5.4826,3.5064,3.7366,4.7323,2.7678,1.4221,11.0824,2.6330,2.8252,2.2434,1.0768,1.9876,7.1406,2.2889,1.4879,20.6006,1.4221,1.5142,14.0565,1.0682,4.0073,1.6736,1.6576,3.9681,4.8706,12.3554,1.3940,9.2082,3.6034,1.2503,0.8351,1.2254,0.0000,1.6876,1.3994,1.8438,2.8202,4.3565,5.4775,3.8980,4.8649,1.4195,2.1578,0.7944,4.8195,0.7795,0.4352,7.8323,1.8390,5.3314,10.4878,5.2470,3.1519,1.8398,4.7870,2.9762,3.2221,4.1476,4.6329,2.1235,3.9823,10.4549,3.3322,2.3675,2.2026,20.8149,1.4678,2.6571,42.5452,12.2177,2.7794,18.6059,7.2793,2.2879,5.4066,4.9454,1.6785,72.4688,1.6128,25.2699,2.5649,14.8233,6.0794,7.7762,7.0535,7.0513,11.0269,4.6469,6.8896,5.3119
0x0046,11.6216,1.9865,18.4645,10.5313,35.6917,14.5781,13.8590,6.1455,9.7833,2.5140,19.6668,7.3194,5.9009,1.6915,3.4802,3.0140,12.7874,1.4668,3.0160,12.9804,1.0750,2.9894,4.1837,1.0869,1.4076,4.8105,7.2189,5.5318,3.4558,5.2102,2.8994,46.4761,4.8991,0.9133,1.9882,2.1918,1.6876,0.0000,14.1844,15.6887,9.7189,16.9683,5.4154,40.3441,35.0768,13.8926,12.0979,0.2125,28.3704,4.6358,2.0653,12.1136,12.6794,8.5135,29.2126,15.5049,4.6117,12.6491,7.9880,3.5695,16.2185,5.3323,8.4271,3.4480,4.7037,1.6675,7.6316,13.7032,8.2172,6.2943,2.1206,5.8017,54.7070,20.5607,1.4758,100.9242,3.6916,3.1733,6.7192,0.4436,7.5504,40.1276,1.4817,7.4325,10.5080,5.1599,9.0857,6.3098,2.7794,5.6689,24.9710,13.5440,12.1879,12.4585
0x0047,3.7617,1.6086,4.6805,2.2654,3.4696,1.9204,2.2157,8.8628,4.2627,2.6216,3.8546,1.4441,2.8598,1.0471,1.4675,4.8398,14.2288,8.3187,0.9540,22.5896,1.3548,2.4438,20.3584,3.4819,4.8915,3.4183,2.4431,2.2144,1.5829,3.5986,4.2427,6.0809,5.6241,2.1801,0.8599,1.8043,1.3994,14.1844,0.0000,3.9669,1.9070,5.1388,6.8941,3.3148,4.0889,2.6675,0.4391,3.3978,1.2433,2.4349,0.4051,5.3094,1.7056,4.7621,4.4760,5.3230,8.5045,5.9602,7.5580,1.8941,4.2743,2.0693,4.4454,2.9361,9.7578,8.6093,10.6225,5.4724,6.9113,35.4891,4.4995,9.0755,61.6077,20.8989,16.7989,41.4249,4.1406,11.1288,4.0931,8.6849,4.2818,77.9248,11.8468,37.4603,12.1542,39.1841,11.0917,14.1780,10.3146,17.8665,9.9112,6.4163,5.8891,1.9110
0x0048,3.1860,10.0387,4.1947,2.6432,2.2224,4.1580,3.3718,4.7176,7.3444,3.0115,10.7001,4.3343,11.5252,2.5824,0.7982,3.9271,27.9431,4.1049,6.1600,24.4006,3.1516,3.6347,21.9476,3.0107,5.1722,1.6430,0.5649,3.1158,2.8443,3.3594,1.7817,18.7519,4.4957,0.9530,2.7910,1.4681,1.8438,15.6887,3.9669,0.0000,1.7144,7.2151,5.5917,3.1545,0.3397,0.7532,3.3283,2.5768,2.8792,0.6074,1.2241,5.9202,0.6761,0.7308,6.7570,3.6508,1.5423,2.9307,8.1521,2.2691,5.8891,2.5673,3.2773,6.6567,5.6140,7.4812,6.2078,6.5466,8.9953,38.2778,5.2137,3.7364,36.3219,30.7036,9.9521,60.0682,3.1379,1.2080,4.8621,6.5204,5.9377,111.5832,13.3039,38.1593,1.7208,14.1324,2.6030,19.1904,7.8373,10.1005,9.1717,4.3669,12.2595,2.7452
0x0049,0.1140,3.0652,46.6382,27.8279,131.7483,93.5498,3.6168,1.9427,1.3900,10.6065,17.8430,8.1495,10.3912,0.2768,0.1872,2.6714,0.7330,1.0221,2.5458,2.8409,2.2335,1.8754,1.2046,1.9373,2.4989,0.6648,0.3857,45.9893,41.9449,46.2849,15.8308,197.0227,4.6100,2.9338,2.3415,1.8192,2.8202,9.7189,1.9070,1.7144,0.0000,1.4127,67.3305,207.1450,81.1371,40.4158,42.8194,102.4989,136.9851,41.5930,33.2173,71.1483,31.7759,97.1637,250.8196,24.8931,30.4667,34.5311,1.7135,0.0589,2.9641,39.9414,83.9251,3.8276,5.1771,2.7839,2.5632,1.6147,6.1459,0.5305,2.0954,3.1681,0.1060,0.1633,2.6638,0.1715,2.2962,3.8255,3.2641,2.9469,3.9306,2.6870,3.8376,1.8766,3.8067,13.7059,5.7155,4.0441,2.3325,2.1931,8.3158,0.1596,12.3472,64.1159
0x004a,0.3100,1.8050,15.7447,13.3090,40.4798,19.9707,2.9929,1.3302,0.0668,12.3444,17.7685,4.0312,2.5984,2.2423,0.0358,5.8662,1.0262,2.8619,3.0882,2.9177,4.3144,11.3294,4.9135,7.9356,4.0463,1.4175,0.5290,26.2487,16.2000,12.3483,13.0076,81.6416,14.6676,16.2889,3.6508,6.8805,4.3565,16.9683,5.1388,7.2151,1.4127,0.0000,24.1659,52.2288,43.0577,41.9923,28.3191,38.1013,26.9366,24.8669,13.3245,13.7034,45.0510,39.7269,59.3726,29.9449,33.0448,34.5497,1.4602,0.9215,0.2995,28.3721,53.2739,2.1061,22.0895,12.0070,10.4899,1.4854,25.2845,7.5534,6.1460,7.6859,0.8491,0.0987,14.4267,1.3729,10.4676,24.2987,25.3628,11.7973,5.9626,14.2800,12.1435,7.0503,16.4876,12.6637,30.2389,13.1017,3.9965,14.1873,9.9559,0.1775,0.2968,40.2550
0x004b,3.1512,6.2827,3.5953,1.9098,3.0738,4.0488,2.6290,4.2921,2.4841,2.1468,10.9254,3.0422,2.5896,5.8960,1.7453,9.2391,17.5767,5.1797,11.2864,46.2229,6.3833,5.1311,30.9686,3.4739,10.9518,5.6608,4.4673,2.1586,3.3453,3.6446,6.4611,13.4338,2.3889,1.4763,3.3139,1.9288,5.4775,5.4154,6.8941,5.5917,67.3305,24.1659,0.0000,5.9788,2.0555,0.5215,3.4881,2.5672,7.1799,0.9906,1.2324,5.1276,3.2135,6.9860,9.4517,0.0571,1.1226,0.6722,3.4880,1.9633,5.2659,5.5311,3.0249,4.3363,18.7121,3.3589,18.2950,6.8655,42.4972,40.7900,4.3245,5.1001,112.5048,31.0654,1.3403,52.3143,2.6058,7.3770,20.4036,4.8324,12.8638,101.6417,17.6591,19.3485,13.5891,77.2250,4.2973,0.2524,3.8434,6.9127,5.8081,5.0734,9.7823,4.7802
0x004c,2.2638,6.3407,57.3955,8.9658,63.5235,13.0558,0.9953,1.4423,7.7819,6.0172,31.3536,1.3470,0.9553,1.0489,6.4660,5.6146,1.3388,1.6674,3.3615,3.8563,2.7940,2.2798,29.5547,1.2309,5.1288,2.9918,3.8480,1.6779,24.7098,3.2440,14.5831,66.0222,1.0964,0.7393,1.3705,1.9683,3.8980,40.3441,3.3148,3.1545,207.1450,52.2288,5.9788,0.0000,34.7844,53.5038,17.3679,3.8504,29.3094,17.4935,8.2770,37.8223,26.1605,72.5887,115.4480,25.6997,90.6205,10.7389,2.7744,3.1127,19.4475,11.2065,6.1260,7.4681,2.7950,0.5056,1.3715,2.8907,14.9982,118.0093,2.7904,1.6000,309.9134,63.1438,3.1012,217.3983,5.0825,7.6548,11.1673,4.8474,6.8911,117.8363,7.7294,4.2202,7.2657,161.1014,10.3501,9.8008,16.7761,4.9975,19.2145,8.7339,20.1559,10.5508
0x004d,2.7855,3.1310,3.5545,8.0828,1.0820,5.4161,2.3820,4.0065,5.3955,1.9697,14.6141,2.3341,2.1368,10.4167,2.7182,5.7469,33.2580,5.2243,7.5986,49.0265,10.2794,6.7122,47.5569,3.5413,3.7482,3.2469,10.5664,1.7882,3.9954,4.5076,8.8267,5.6195,16.3715,2.0458,3.2336,2.1044,4.8649,35.0768,4.0889,0.3397,81.1371,43.0577,2.0555,34.7844,0.0000,0.4196,3.3119,7.4881,2.1368,1.2558,2.8841,19.1625,1.4496,2.8570,6.6347,2.4705,3.3516,3.2333,7.8026,3.5465,7.8953,2.6625,5.0645,7.9606,18.1142,5.7816,33.4899,7.0739,9.5844,179.5364,10.1925,3.5127,76.5856,77.4114,9.7803,59.0099,6.4766,6.5871,7.6706,7.6431,13.5879,155.6131,25.3640,92.8660,9.1130,49.7143,11.2119,12.5348,3.3113,15.1640,16.8280,1.6376,17.9007,1.6741
0x004e,5.0575,8.8600,4.4904,1.7657,2.8078,1.7479,2.6945,4.2262,7.0048,3.9676,17.6826,2.8516,8.4888,1.9010,2.8902,2.2135,14.1743,4.9730,4.7990,25.3656,2.1797,2.4303,29.7647,2.2554,2.2247,4.3321,2.8043,4.6638,1.3389,2.8545,4.9100,6.4071,6.6863,0.9575,3.3140,0.6905,1.4195,13.8926,2.6675,0.7532,40.4158,41.9923,0.5215,53.5038,0.4196,0.0000,2.2955,3.2865,2.4398,0.4620,0.9865,9.9017,1.3435,1.8476,1.4249,0.9802,4.6645,4.2373,5.2447,2.4188,7.0533,3.0341,3.3974,6.6363,6.9306,11.4043,7.8790,3.5384,9.3199,56.0874,1.9983,2.6812,55.8759,56.6311,8.5153,54.3777,4.1915,1.6581,6.6376,2.6406,10.0242,135.5775,5.0349,24.8610,3.1680,28.0689,2.0704,4.6476,3.5384,17.8227,11.7842,2.5485,9.3373,3.3747
0x004f,1.3816,1.3974,2.3602,3.0742,3.9460,0.8313,2.0529,2.0850,2.8392,1.7624,1.4863,1.0356,2.8257,1.6863,0.7086,0.0775,7.8941,4.0252,2.7456,20.1810,2.7011,2.1384,16.3977,1.3673,3.5403,4.9315,3.0506,2.2687,2.2796,2.5026,2.9446,2.9787,7.2892,0.8158,0.2539,0.1060,2.1578,12.0979,0.4391,3.3283,42.8194,28.3191,3.4881,17.3679,3.3119,2.2955,0.0000,1.4605,0.1362,3.3329,1.0783,3.7926,0.4920,2.9738,5.8263,4.9551,3.8872,2.4073,5.3079,0.8756,6.1153,2.7496,1.0695,1.8148,5.8853,4.1147,1.5510,2.8085,2.7203,26.4491,0.7150,7.6673,54.6811,19.0234,12.6993,35.3691,1.4587,1.6968,0.3964,2.8045,7.4475,101.8976,11.5415,36.1935,4.5244,40.2665,7.4358,15.8170,9.7087,12.2977,5.7502,2.5464,5.8714,0.4985
0x0050,7.6989,3.0264,13.4084,16.6380,39.9571,21.5955,18.1299,4.9918,7.3052,2.7461,14.3942,16.6390,1.6883,5.4471,3.7377,1.9523,10.2763,3.7063,3.6279,33.2180,3.2675,6.5511,2.2222,4.9817,1.3454,4.4231,8.0426,8.9226,9.0629,4.4852,0.5478,36.7586,4.9047,2.3211,4.8019,1.0368,0.7944,0.2125,3.3978,2.5768,102.4989,38.1013,2.5672,3.8504,7.4881,3.2865,1.4605,0.0000,12.7129,9.2851,6.1525,5.1721,13.8846,6.5659,46.7017,27.1681,4.2915,9.6916,12.4712,3.6364,12.3236,2.9203,4.3291,3.9658,8.7297,1.3153,9.4897,23.1252,15.1973,5.8675,2.2886,1.1233,38.5936,32.6031,1.7134,46.3792,4.0309,0.9352,2.5224,0.0970,9.0111,21.1233,3.1677,6.0398,9.2196,5.2422,6.3381,8.9985,2.4199,11.3166,18.4669,8.3840,14.5524,14.8851
