0x0000,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002a,0x002b,0x002c,0x002d,0x002e,0x002f,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003a,0x003b,0x003c,0x003d,0x003e,0x003f,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004a,0x004b,0x004c,0x004d,0x004e,0x004f,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005a,0x005b,0x005c,0x005d,0x005e,0x005f,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006a,0x006b,0x006c,0x006d,0x006e,0x006f,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007a,0x007b,0x007c,0x007d,0x007e
0x283d,5.6402,4.4756,20.5591,12.4814,20.5736,29.5367,1.7099,13.3772,4.7498,3.9547,7.0130,2.1371,12.0706,11.8480,4.0465,4.0338,1.8129,5.0394,3.4643,9.9819,6.1573,2.1283,5.5716,8.4010,8.7230,1.6857,3.1590,12.4558,5.4088,7.5259,4.7029,36.1727,11.8918,4.4392,9.0939,14.1722,1.8058,2.8571,4.3860,5.7502,5.3752,4.3844,14.3426,12.1054,13.9473,3.8290,13.7154,5.6123,31.0932,6.9037,2.7844,4.9349,9.4954,18.7349,19.6759,11.7663,16.1737,8.0675,9.4944,6.4472,5.2338,16.6438,4.1821,3.5696,3.2894,6.1638,1.3828,6.9485,3.6606,8.9026,5.1622,10.8147,3.8207,5.2874,8.2331,5.7997,9.5807,4.8845,3.7652,5.8259,6.5407,5.6460,3.3486,7.1812,5.0007,7.9477,7.5151,13.2483,2.8867,5.3340,20.3569,6.2235,10.5463,22.2106
0x283e,5.3186,1.8859,48.8884,17.1501,36.7100,23.3783,1.6670,33.7968,27.7256,2.4503,3.5693,4.6395,2.3417,6.1324,12.5083,8.2041,20.0771,25.6856,12.4837,17.4643,5.5639,14.8269,18.0542,21.0703,15.8524,16.1803,16.3411,9.3279,17.3722,16.1623,13.5011,98.3625,18.6588,20.1451,19.1003,22.3347,3.9271,6.1664,21.4501,25.4633,11.4873,7.3502,51.9809,27.7110,58.8459,24.5084,27.3396,12.2256,48.5556,23.6957,10.4285,26.2815,21.2192,37.1189,46.3970,14.3974,28.7364,14.6523,39.2885,11.3370,15.4729,9.6191,6.0074,5.6132,6.7602,28.6094,16.2736,5.3486,5.3004,15.0247,14.9378,22.6547,7.7219,7.3795,33.6139,7.9560,41.0834,7.7704,10.1256,13.7822,13.3524,10.1997,6.7605,11.6581,7.3431,13.6617,12.4724,19.0970,24.9267,9.3693,21.3171,18.1502,31.0382,12.1086
0x283f,10.9469,2.3941,28.3671,25.1807,43.9087,19.6149,5.2311,7.0784,6.5469,3.6566,6.7761,3.3813,14.1595,10.7055,7.8323,9.2458,11.2190,6.9601,4.9579,11.6334,2.8002,4.8889,12.7871,9.7456,4.4424,16.0455,7.2304,6.7395,7.7572,8.5866,5.6067,56.1009,16.1542,6.7446,10.0269,12.6809,5.4188,3.7639,8.6154,6.8291,6.5314,12.3642,24.8979,8.8344,24.4054,10.4810,15.7261,3.9232,22.2599,9.9511,4.7455,13.3769,14.1864,11.2029,60.8579,11.8282,17.8332,13.6903,8.2596,4.4342,12.2103,7.3407,2.0679,9.1873,5.2310,5.3296,2.8147,4.3554,4.6482,9.6757,7.5646,8.8831,10.2573,7.1628,6.7390,4.6974,27.2259,6.9720,5.7374,6.7139,6.7732,9.4715,2.7859,5.8439,10.4959,6.7017,11.5204,14.5180,13.8099,4.3671,18.6874,7.3354,13.5663,5.1893
0x2840,133.2673,243.7721,31743.6895,23299.2012,54322.7500,27255.0195,4.4020,1591.7720,2044.5116,2028.2356,11716.5830,2.3887,0.3997,0.1083,9607.6924,2949.0483,8829.3027,16941.6699,6710.0542,11623.6582,9422.4619,7094.9575,9050.9678,6932.4326,8309.7373,93.5082,313.3227,7063.7021,2642.5420,11908.4375,3933.0908,32674.0801,19539.2852,10268.1943,22164.4883,5602.5654,6885.6797,7198.8584,3899.6479,27698.5215,165.4301,3599.1006,31064.4141,12754.3438,43482.7422,29766.0508,7578.4668,11440.8672,8386.2041,17729.3301,10529.1650,26315.6816,20151.8848,15903.3174,61351.5195,31784.0566,16544.3301,32446.7129,1862.7725,8849.9766,2565.1768,762.1211,13.4640,1.5709,3194.6782,12886.7461,1611.5035,15773.2314,1617.6603,5561.4688,8673.7734,17865.0918,152.3744,2384.6428,18246.0781,91.2167,11928.2393,5780.0713,2209.7156,10933.4082,13827.0830,2646.9902,2620.1248,2895.1375,4774.8267,5610.8638,18275.5566,13203.0361,15389.0078,10264.0908,10620.2373,255.5180,7295.2046,168.9758
0x2841,1.6911,0.2719,35.7097,9.7820,54.9840,35.4087,1.2381,1.6263,3.0495,6.6855,62.3807,2.6220,0.3001,0.1851,2.5766,20.0380,3.3162,6.2643,11.6275,21.1921,14.4509,21.4655,13.3046,5.6287,15.8603,0.1280,0.0860,16.3234,43.8332,9.9542,9.2447,68.8307,82.0301,18.9611,13.5800,53.6627,13.2200,74.0338,28.6128,23.9142,0.5764,3.5903,22.8470,30.8458,71.2707,31.7044,28.9645,39.6988,46.9488,25.5803,14.5416,53.2016,22.2386,161.3545,159.3472,22.1110,56.8528,9.3057,5.4393,1.5433,3.0033,20.5721,2.6211,0.2386,17.3943,24.2379,8.5330,30.2910,32.3706,7.1701,14.0924,27.1537,1.1545,2.3731,19.1958,0.9292,120.5029,39.4511,22.3860,30.9223,20.7216,6.1868,13.8083,6.1238,37.4862,32.8716,77.3400,26.0239,30.2442,10.0939,16.6257,3.8735,18.3206,5.1863
0x2842,0.8293,9.0586,154.4331,69.3945,131.0441,90.0866,0.9541,10.6804,6.7203,25.4198,133.7570,2.3254,0.7305,0.1685,9.8456,62.5975,22.1087,45.3309,35.6029,81.0472,31.2991,19.3172,35.1406,15.0685,35.2261,0.0795,0.1071,53.3719,83.5756,51.9330,9.8760,214.6747,199.8731,22.7712,70.8129,76.0244,52.3213,67.3227,89.7660,42.5360,0.9662,9.6759,96.5755,49.5684,171.0641,62.1839,94.4512,70.1479,151.6808,63.6078,37.4430,193.3287,62.5872,179.6383,238.0734,90.3840,73.3017,79.8452,11.7353,11.7590,9.3374,125.6174,9.3899,1.7622,19.5964,83.0028,10.1111,138.6078,12.9626,12.0830,60.0674,81.2742,0.7761,11.6604,67.2313,0.8779,277.7447,28.7998,52.8952,72.2057,97.0009,4.8968,5.7995,14.9169,41.0032,103.9966,167.6986,47.1133,43.7108,29.7521,21.9057,4.2272,22.1033,47.3345
0x2843,3.0063,2.5604,158.4984,34.9813,110.9361,39.3223,2.0388,4.8293,2.5825,19.0347,10.6735,3.3306,4.2423,0.5975,1.2272,30.0891,7.9975,45.6916,15.8879,39.0454,14.2597,10.0884,6.9568,21.5412,21.5828,0.7002,0.9158,54.9450,67.5667,49.5874,8.8736,51.0771,75.2696,50.3059,51.0696,27.5962,9.9460,21.1442,28.2664,62.3803,1.0084,5.9821,67.9466,19.6489,235.3907,41.1065,37.0545,11.2774,83.0969,49.1153,19.4358,19.1548,40.5462,76.3127,133.3299,108.9234,37.1170,39.9440,3.9781,6.9077,3.2957,53.5178,13.3094,0.8540,25.7172,35.4745,15.6601,44.5544,30.0019,2.4214,16.8502,38.0536,1.2616,2.1373,35.1224,1.3118,103.4209,34.9401,36.0035,31.1089,33.8976,11.0001,15.0391,7.9256,21.6394,29.7813,46.0973,42.7980,26.8424,22.9105,10.9098,1.9521,6.9801,22.5277
0x2844,4.4912,11.6962,834.2361,384.3199,2023.6993,874.4615,16.9774,34.7839,30.5294,76.7807,260.8157,26.3586,21.5214,0.4666,20.7589,199.3502,37.4671,172.3652,222.4827,523.5172,256.8560,276.2296,437.8227,397.6285,220.6331,0.3509,1.0392,115.2660,41.3913,194.7286,48.1191,1744.2555,1088.5669,312.4035,761.6843,662.0198,285.8591,574.9726,515.3935,520.7906,2.2879,57.4211,910.3898,854.7346,1882.0095,621.1561,677.5925,458.5248,1105.3969,558.2145,307.5840,382.2219,574.8076,1016.1998,1543.2721,566.6483,564.8125,600.5099,55.2989,42.5486,67.1916,160.8853,111.0107,9.4053,351.1385,272.2268,147.5636,280.0435,108.2514,89.6126,289.4332,376.4491,2.6908,29.7801,362.5463,2.6375,309.8417,187.8018,80.3296,269.9565,325.9027,59.2332,111.9911,29.9327,47.0191,154.4340,2521.3257,590.1526,416.4193,48.9525,145.0088,34.8612,201.7243,161.8869
0x2845,1.8018,4.5128,126.0521,33.0322,124.7429,26.0693,1.2066,4.4724,1.8435,13.7035,9.2608,4.0237,1.7818,0.1651,2.0766,33.0287,2.5621,24.2674,9.1302,18.3854,12.4020,21.0397,16.6767,30.7910,12.7605,0.5386,0.8323,74.1811,8.8390,31.7576,6.6060,38.4955,52.4152,29.8442,24.7194,29.8596,12.9124,81.0341,22.0010,109.2520,1.7793,2.2368,103.5013,18.2771,85.8401,52.9848,48.1960,45.9606,124.3619,45.9156,17.1447,42.7447,67.9339,96.5205,195.1099,103.1659,23.7167,37.4929,2.6211,3.4709,2.1496,51.7089,14.8542,0.5532,26.2664,41.2456,13.3250,28.9273,14.3404,5.5904,20.7387,17.7634,0.7709,1.6005,47.7260,1.3589,77.7900,20.1708,42.1185,54.1484,45.4291,9.0217,9.5826,12.4205,39.4539,41.3489,50.5491,53.0176,46.6956,32.2886,15.2544,1.0969,13.5387,32.4372
0x2846,1.6132,2.7084,350.1517,76.7859,498.6958,59.0817,1.0621,11.5514,9.8569,25.8995,12.7883,1.6495,12.0879,0.5678,2.0486,51.0433,14.7275,54.0396,20.7522,79.5612,28.3961,34.8048,14.8984,66.0232,45.8310,0.4834,1.0853,89.4138,117.4145,59.5823,10.5136,223.7473,90.8190,66.1584,240.2906,62.4121,26.5506,56.6010,24.9935,69.6934,1.9679,10.8626,116.8933,84.0605,243.9662,150.3622,112.6568,97.9459,99.2614,114.5606,37.0881,82.1712,99.0106,124.0859,217.4387,208.2375,50.1088,89.2492,6.8643,5.1908,7.4378,84.1449,36.9680,3.1912,32.4018,114.6428,30.2900,108.8488,26.4635,12.0998,57.0170,102.9006,1.1720,3.7270,75.7712,0.9807,237.4411,90.5367,102.6045,115.9549,95.4537,15.5616,25.1635,32.0880,93.6742,71.7559,141.4440,93.6439,32.4340,39.1814,35.8856,2.2082,19.5955,14.9150
0x2847,1.4652,4.3450,77.4395,40.0421,152.9499,66.3389,2.2433,3.5778,3.6227,12.9718,17.0142,4.6178,3.0126,4.1587,1.0800,43.2790,12.8602,47.9396,22.6219,17.1122,20.6182,40.3227,18.5888,49.6587,41.8472,0.9549,0.9141,24.0962,62.0392,46.1180,12.1453,61.8365,41.7385,42.7959,73.8996,49.7000,16.2996,26.4577,48.1025,97.9292,0.7589,2.8504,50.7309,22.4410,94.8183,89.3557,42.4163,33.7839,72.0494,42.3693,39.5953,32.6254,58.5224,41.4053,140.9892,34.2528,24.0440,30.0793,2.8972,3.0310,2.7120,32.9200,28.4007,0.9873,29.7949,54.4603,22.5421,27.5540,24.9571,2.9266,32.7277,24.9409,1.1939,1.2105,36.0284,1.1789,95.0323,42.1866,29.3375,38.1519,30.6030,5.7842,21.1938,7.7853,27.9345,34.3105,55.5909,20.4759,30.4056,17.9645,11.7649,1.7175,6.2888,35.4624
0x2848,0.9464,0.2414,22.8215,13.5235,57.1546,44.3602,1.2255,13.6354,10.2531,8.9529,28.8844,1.9278,0.3651,0.1453,1.3929,21.1804,12.0575,7.9392,14.2013,22.5573,16.4304,15.8428,21.0811,8.6135,25.3789,0.9778,0.8273,29.0481,23.0003,31.0879,8.0764,107.9888,87.0726,18.5662,12.9139,32.1121,12.9104,39.5811,49.5037,13.8337,0.5312,2.1866,22.4209,38.6199,49.2427,23.7678,42.3620,20.7178,28.8096,33.1561,13.4439,41.0704,22.9954,84.1394,119.0332,18.3755,35.5007,15.0764,4.8177,8.8489,5.5884,4.3236,2.7240,0.3383,11.0904,30.3572,7.8202,18.5130,11.6402,14.8777,16.6669,37.9471,1.2446,7.4251,23.5882,0.7140,97.3089,19.4426,10.0772,26.0636,33.6820,3.7988,10.9207,4.6406,19.6477,20.9724,46.9759,19.0225,44.1025,10.0814,28.3907,6.2074,20.7879,5.7382
0x2849,7.5946,3.2019,34.5818,20.8096,81.9152,54.2713,0.9272,22.9525,9.9855,11.4687,18.8336,0.5740,0.5557,1.3928,18.2240,13.4630,27.7900,26.5943,20.5423,48.4451,12.5993,17.7898,1.6555,45.6218,10.6510,5.3105,13.9503,13.6158,10.1525,16.8631,3.3588,52.3656,50.7135,51.5502,60.5266,17.5609,25.1768,9.7077,38.1063,33.7495,7.8272,16.5712,46.3731,17.6613,86.6865,27.6963,31.5376,3.4863,36.0546,57.3522,12.8284,5.1733,17.5101,4.0799,17.2253,72.2734,0.9194,67.8107,22.2098,27.8042,15.1323,4.4421,1.0124,0.9822,10.6718,13.9441,7.0604,56.1994,6.6976,3.1210,10.5729,11.4027,6.4288,23.1108,24.3359,3.3882,57.3744,14.1304,5.3019,6.9586,8.4685,3.4948,12.2446,5.0893,4.1279,1.2852,31.3973,7.5756,1.3201,7.4413,60.2766,5.1527,8.7512,1.6341
0x284a,2.5797,12.9475,31.6204,14.3240,56.1518,69.0999,3.2807,4.6579,8.3967,12.8299,24.1424,0.6268,1.3066,0.4252,6.1130,11.9623,42.5852,18.0190,5.1427,34.6229,12.0407,16.3299,5.3612,20.6262,3.5710,8.7717,16.4022,7.6460,12.9249,26.2912,3.6240,26.0370,67.2214,16.3479,12.9267,20.7784,22.9034,14.5972,20.3922,43.0486,4.3124,9.3788,43.6881,24.4263,54.3719,18.5228,26.7220,11.0848,25.7791,29.7795,9.6649,3.9296,19.5954,12.6624,46.0936,31.3770,4.3855,48.1368,15.6353,10.2304,8.9423,14.8505,3.1050,3.2440,10.6663,19.9482,5.4273,9.1983,9.9442,3.5178,4.6710,16.2175,4.1006,6.8766,17.7426,2.8223,70.8011,14.6973,9.7785,13.4164,11.1092,2.4559,6.0469,3.9404,6.9362,5.4654,30.7077,21.8490,6.6890,8.3836,5.2177,5.4493,13.3287,14.6899
0x284b,5.6969,7.6706,21.1043,20.9895,72.5251,25.5585,5.2018,11.4314,18.1187,14.6634,11.6673,5.2734,2.8402,4.1832,5.2405,9.8825,37.2936,24.0656,18.6931,43.0370,6.5460,13.2437,7.0792,10.1724,6.4674,2.6667,3.5737,17.8666,2.6400,8.0968,4.9903,38.9137,62.6937,10.1530,29.3295,27.4107,13.0552,13.2157,16.5945,23.9501,7.1712,14.3518,49.5132,6.2124,83.0879,25.1507,32.5371,4.3984,20.3277,40.0294,18.4974,2.5605,13.8888,8.7329,36.3978,54.8205,7.1031,26.7533,7.9833,14.8199,6.0168,13.6218,3.5238,1.2937,11.6333,10.6455,13.1982,40.4178,22.9792,4.2972,12.5717,16.4781,3.0642,12.0475,28.9160,3.8442,49.4030,14.9252,17.4147,6.2139,14.9701,3.0366,6.2063,8.4267,10.0166,6.0529,31.5805,23.3374,4.4943,13.8086,15.3593,6.7256,6.3401,5.0442
0x284c,2.9286,1.9186,106.8053,21.6256,74.7864,56.4690,0.9205,5.1914,17.7868,12.6233,18.5837,4.3595,3.5536,0.2414,1.7269,25.9364,13.1336,25.3916,16.4843,23.9316,16.3697,23.9140,11.6466,25.5094,9.6534,4.9324,2.5200,33.2989,35.3519,29.0240,10.6730,54.3469,24.5642,26.3117,18.8741,28.5083,26.6579,23.3605,30.8583,53.8296,1.9877,4.5657,60.0688,56.2887,38.1760,37.4860,43.1567,31.7227,37.8977,49.6888,9.9221,11.3460,40.0554,39.9402,165.3404,74.3282,15.3381,62.7462,3.3244,12.8129,8.8645,27.7712,23.6247,0.5516,22.5579,23.7488,16.1390,24.3757,17.1490,6.4187,19.8196,46.6143,2.5240,6.5561,46.3481,2.6326,80.0474,28.6401,20.0855,36.7172,33.9170,5.5066,12.3172,12.7672,22.8662,16.0184,44.8547,50.5116,13.6504,25.3658,7.8405,3.4829,41.5323,24.1634
0x284d,4.3188,7.4474,25.7859,7.4977,36.6046,25.5959,0.9383,3.3811,2.3223,8.2956,18.8535,1.0581,8.2955,1.7668,3.1813,15.9780,12.9837,7.5122,5.4310,33.9649,4.9144,13.7788,5.2921,8.9254,4.5569,6.3430,2.8139,30.6912,15.6446,18.6714,2.9218,15.3166,30.3830,12.2313,11.2593,15.9113,15.8571,15.7869,25.3560,16.8060,3.7787,4.9437,15.7814,5.0593,13.6682,15.3525,24.9523,4.1471,12.6669,10.4967,11.1212,5.8145,15.4312,8.9048,20.0061,14.0143,3.7789,10.2614,4.1096,4.8191,4.2048,8.7168,4.2750,1.9355,11.6475,10.4240,8.2868,19.5256,16.4093,2.3639,11.6405,10.3461,2.6441,3.1481,8.2882,3.4808,31.9952,10.7305,9.1258,11.0118,16.1516,2.0047,8.8765,4.0025,8.8623,7.4932,12.4395,6.1413,3.6786,7.4252,8.2835,4.0719,4.2482,14.9515
0x284e,2.3058,2.4078,52.9136,11.1849,88.9518,56.3706,1.8461,3.0875,11.2003,6.9055,16.1023,6.6546,6.2471,1.7043,2.2016,23.0946,18.6332,16.2789,16.0098,24.8115,11.7227,26.3793,8.4555,29.8367,13.6529,2.8267,3.8645,18.8674,39.2216,17.9015,8.5840,24.9146,48.8124,23.2878,21.4931,18.5471,25.9738,12.9009,40.4873,38.9894,2.2411,4.0829,42.9849,12.7209,48.8236,62.9994,30.0987,10.1459,41.5984,29.2042,21.5936,10.9756,27.3661,36.0717,119.7943,24.2352,9.1162,24.6577,2.8094,7.6930,9.2838,37.9186,12.3999,11.7675,13.6281,27.5610,11.4306,18.3205,21.7204,8.9275,12.5719,22.5768,4.1242,4.3769,22.5901,2.4903,50.8379,21.5142,14.8931,9.6186,23.6383,5.8614,7.9101,5.1565,15.9007,6.4198,39.2801,9.7246,6.7300,11.0535,7.8736,5.0790,16.0514,14.0299
0x284f,2.3070,2.6119,31.3282,12.1447,14.1206,22.6361,6.8337,3.5343,4.0878,6.8244,13.7803,6.6787,9.8147,10.1231,1.4333,25.2104,12.7408,13.0188,6.4870,27.9788,5.1690,31.4301,6.0856,13.0403,11.0665,2.3644,1.2998,26.5665,27.5337,16.4377,3.9446,42.5667,40.5846,8.3198,16.6647,18.0313,12.4032,18.7357,27.3434,10.3097,1.3598,4.2234,19.2864,6.2540,22.8166,11.5049,31.5250,7.3849,19.7093,22.5741,13.6582,3.0804,15.6207,11.5065,27.7814,21.4100,6.4918,20.6117,3.8753,1.6981,3.9056,42.5374,11.2831,5.2582,8.9929,14.9916,10.3346,28.6508,20.8984,1.7700,10.8594,20.7741,1.7052,5.9123,9.3516,1.9108,53.9351,12.9782,9.1642,11.1759,34.9092,1.3567,11.9869,4.8190,6.7303,7.1685,23.7672,10.5843,9.3980,9.3877,7.0803,3.4586,5.9662,31.7863
0x2850,2.2069,6.9381,52.3897,45.3983,210.2726,52.5920,1.7651,29.3087,25.5733,22.5969,70.4767,2.8131,0.4111,0.1857,2.0871,34.5726,69.7058,37.6787,26.7979,89.3763,17.9062,31.6602,63.3400,20.1327,24.3548,0.1021,0.2734,56.8196,35.3298,32.8956,18.8544,167.5363,172.6331,22.5171,63.5416,37.5870,36.3583,51.0922,53.3538,60.4929,2.0102,10.5555,85.6149,181.6935,103.3437,32.8013,59.1376,31.7090,94.3846,72.9521,16.3282,136.1059,60.6176,143.4216,468.2751,82.2028,202.5731,134.3127,21.2473,36.8200,34.3447,59.8236,5.2840,0.4260,17.6360,77.4711,10.2046,38.4873,21.3999,10.6439,30.5055,67.1262,1.7207,11.3136,125.6807,2.9986,46.2801,14.4821,14.9757,36.6512,103.7119,1.4113,11.2193,27.2660,18.5393,63.0050,112.4753,45.1205,111.1611,12.6689,67.7867,10.7849,102.2522,15.8283
0x2851,8.5780,4.9559,19.5326,26.9820,43.5159,12.9024,1.8608,14.7666,2.6564,5.2499,11.2274,0.9007,2.7554,0.8920,8.9209,10.7683,13.5143,5.6693,6.7998,37.5870,6.9935,18.8127,1.3137,22.2098,5.4082,4.6072,8.8153,23.0374,4.6675,5.5272,1.4534,34.0662,15.9864,7.4859,50.2572,13.4206,13.8649,5.5923,21.7497,31.3981,6.3644,8.4010,19.1018,9.8801,47.5026,21.7005,14.5720,2.4398,20.0577,14.0981,11.9908,5.4139,12.6623,13.8435,32.0563,36.4817,11.5344,22.0351,25.5000,3.2074,7.6971,34.5207,3.5133,3.0364,13.4447,5.4291,22.5541,29.5831,12.9010,3.4654,13.3159,9.4475,6.0296,9.6689,6.5561,9.0066,32.4091,10.4180,7.7065,6.0881,31.3802,2.1988,11.5748,3.3111,7.6759,4.0596,27.2600,10.1494,3.7129,10.1501,40.4131,6.7673,2.7081,9.9419
0x2852,11.1379,5.1540,51.7404,24.1326,54.9672,61.6057,4.1184,29.2381,4.4104,8.9816,26.0094,1.9560,1.2478,3.2690,8.4760,16.2258,35.8814,30.9163,12.4471,106.2850,25.5333,20.7858,4.7144,35.5210,13.8399,6.2361,16.4296,17.5525,15.4079,3.8935,1.1512,72.7118,52.3021,22.9777,59.2852,30.7331,49.4838,4.7185,29.0909,62.5871,7.7286,10.2245,37.8479,22.1929,221.0817,73.1573,38.5492,3.5310,43.0744,49.5270,11.0772,7.4589,28.9362,15.3198,53.7852,41.7463,2.8600,50.6148,28.5383,23.6535,14.8910,10.1518,4.0441,2.9794,15.3544,14.3944,28.8415,38.9683,26.7627,12.7118,7.4239,20.9861,7.5680,7.9481,13.4771,6.1037,71.4707,14.6922,11.8834,10.6103,71.7734,1.4204,5.5787,8.2916,11.3685,8.5915,28.4555,21.6836,1.3838,28.2174,75.9481,12.3384,10.2813,10.3472
0x2853,9.4345,4.5625,26.4348,25.0329,71.5789,30.0341,5.2700,12.1227,8.5275,8.7562,7.2676,5.3257,14.0803,8.5854,4.3424,8.2826,15.3930,27.4317,14.4005,25.8194,27.4063,29.0501,6.0116,27.1873,8.9326,8.5961,2.7828,20.7825,15.9614,18.7166,7.5385,51.2408,48.9292,26.5557,53.8286,23.4139,42.1993,9.6391,48.0370,60.4250,3.9265,22.2385,82.2455,8.1681,83.1872,44.2659,14.4779,5.3246,14.8169,51.2716,32.5031,9.5330,30.4310,15.7626,55.3540,107.0592,8.8702,40.8077,12.2435,5.5408,14.7786,11.0649,2.2742,6.8759,4.4967,16.5710,19.7773,60.4248,18.7281,6.2806,21.7171,20.2463,6.8011,5.8329,21.3544,6.1412,59.5313,25.4031,14.1733,6.3645,35.5071,3.1856,7.3628,3.4218,20.2793,5.2291,48.4554,43.1820,12.1335,15.8179,30.3047,4.7580,7.1203,11.7185
0x2854,13.4326,5.0262,242.4073,30.1056,117.8319,71.9084,4.0175,19.0451,52.4262,16.4030,28.2655,5.1186,13.1831,1.1059,3.2544,43.1840,64.2818,51.6936,21.3352,60.0346,6.8506,47.4991,26.4416,38.4870,10.0688,6.3776,7.1513,17.7084,30.5791,31.1329,7.4834,278.1827,84.6408,38.7871,44.7384,62.7217,33.9437,37.3073,64.7701,97.8441,5.4991,37.9736,136.5800,63.5699,161.9429,52.8003,113.3031,35.9895,169.6382,41.9864,19.3836,40.9406,63.1504,57.3971,164.5038,154.2138,15.9025,194.5489,9.2213,30.9561,48.9477,43.4215,34.6510,2.2280,17.9771,42.5463,10.4545,37.9309,27.5144,4.7755,20.2976,62.2861,4.5733,24.6051,73.7063,6.2217,92.0878,20.5511,26.4445,51.9158,57.6326,2.7216,11.8368,17.1980,50.2324,11.4452,49.8884,46.6026,15.9658,44.4773,27.7914,17.1726,100.7902,16.0455
0x2855,1.5535,3.6590,27.9574,18.3820,81.7977,39.5360,2.4758,9.3390,3.2675,5.5634,6.8856,5.7953,7.6375,2.6875,2.9178,11.7049,14.6347,25.0314,11.0206,19.9500,11.3899,12.8588,10.8775,21.6918,7.2486,7.2322,7.2311,19.5684,24.4166,8.7714,4.9007,23.2123,24.7822,22.9088,32.2343,12.8029,16.6422,10.7712,23.5196,25.3770,3.2573,3.5770,27.5995,11.0211,37.0438,13.8983,21.3572,4.4647,32.3749,24.7610,10.3939,2.5337,14.5049,17.2306,51.2441,24.9831,5.3865,21.7010,6.9139,2.5631,4.8254,15.0604,6.8896,3.5771,19.6467,6.2314,13.4047,29.5588,17.4940,3.6904,17.2715,8.1188,4.5099,5.0093,7.9015,3.1426,40.1875,16.8769,15.5810,9.0984,30.1594,2.1972,8.9598,3.8695,14.9489,9.8891,17.0215,14.3613,10.4998,9.3336,9.7207,5.6377,7.4428,16.6901
0x2856,4.6650,4.7379,122.7478,41.9051,97.6558,57.0114,6.4116,21.7001,26.2115,7.6080,8.5490,10.3613,41.9864,5.7552,5.1877,18.2203,47.4429,40.9813,10.2719,46.4820,11.6793,65.3201,5.6434,34.6908,19.7845,4.8470,13.5258,15.1391,26.8583,11.5563,4.9294,105.1398,60.3480,17.2923,39.6881,31.5352,30.7426,19.4187,35.5383,51.6652,5.0976,7.8333,59.4795,7.0901,92.8110,36.8161,36.7341,6.0284,59.7781,22.2417,25.8082,4.3730,22.4921,29.5544,114.2398,149.1743,9.5998,39.0345,13.1422,7.8661,12.5301,29.1473,46.1325,9.1297,22.8068,16.4799,8.5083,66.1462,24.4079,8.2255,24.5165,42.8244,4.4258,8.3403,16.6839,6.1606,45.3345,17.9272,8.9196,16.9337,35.8291,2.3567,15.7814,12.2198,19.6219,6.3948,29.8259,41.7534,11.2143,28.6430,33.1284,7.6919,18.6209,32.2407
0x2857,3.0018,1.5200,20.3747,20.1381,113.0222,25.3632,4.2620,7.8664,4.2507,7.0649,10.7864,5.9403,3.1263,3.5392,5.4956,29.1715,18.9668,26.4071,12.0917,20.9413,14.0455,46.7197,8.4598,18.5217,19.3140,4.1329,3.2409,24.5275,21.9868,13.8910,7.1983,58.9030,42.6608,19.1038,68.0263,21.9334,40.1784,13.9402,48.5993,44.2343,1.4097,4.7245,38.1934,12.7679,71.9789,33.8174,28.1385,4.0975,29.0414,31.5296,21.1470,7.2478,27.6889,12.3615,75.1770,26.0670,6.9062,37.2725,4.3090,12.0205,9.3004,8.4936,5.9885,3.0240,17.9688,12.0739,29.3464,42.5032,20.6865,4.5463,16.7578,10.2150,1.2858,4.6644,17.3312,4.9030,56.9605,20.0984,13.1198,12.8947,27.9229,2.7190,16.5008,5.4403,19.4879,3.5382,26.2089,18.7222,3.6009,10.8600,19.5478,4.0068,5.1005,6.2029
0x2858,1.9359,1.8656,54.3505,26.1627,67.6365,21.7136,0.6485,13.4124,3.4665,7.6427,17.0333,3.3543,0.8697,0.4128,1.9132,37.0148,9.8370,18.4576,10.1848,22.4371,6.2471,17.6916,12.7037,24.1881,27.3703,3.7965,5.2910,19.6558,38.6343,40.3047,13.7671,59.9196,15.7213,25.9681,44.0574,38.8701,19.9083,4.5290,15.1384,39.9541,1.4808,4.5232,38.9859,31.6582,100.2184,31.0732,30.3776,11.4798,54.3787,23.6120,18.8230,31.4162,41.5469,24.0024,56.7882,51.2051,34.7381,39.7856,8.5442,11.0977,3.5328,33.2581,17.3086,0.6525,11.5374,35.5311,13.6107,25.5366,21.9463,4.3080,22.0133,23.9598,2.5093,4.2228,26.0828,2.1750,79.3065,28.1842,31.7322,22.7115,35.5016,8.1116,5.6604,9.4952,20.9730,26.2785,33.9470,35.2180,12.8725,15.8120,25.8495,4.7984,5.4275,18.7471
